date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2020-05-08,2.4,2.62,2.62,2.39,1068003.0,0.24,10.08,2.422,2.661,2.873,1111672.79,785471.36,632732.16
2020-05-07,2.54,2.56,2.38,2.32,1663234.5,-0.15,-5.93,2.404,2.715,2.899,990355.25,759006.66,616314.9
2020-05-06,2.27,2.53,2.53,2.26,726231.19,0.23,10.0,2.49,2.781,2.931,783651.53,629673.22,547888.08
2020-04-30,2.13,2.34,2.3,2.13,1279669.88,0.02,0.88,2.58,2.828,2.958,714841.01,608459.71,531193.75
2020-04-29,2.28,2.37,2.28,2.28,821225.38,-0.25,-9.88,2.728,2.903,2.994,539485.27,526003.16,503468.0
2020-04-28,2.57,2.65,2.53,2.53,461415.28,-0.28,-9.96,2.9,2.979,3.028,459269.94,477463.84,486364.48
2020-04-27,2.96,2.99,2.81,2.8,629715.94,-0.17,-5.71,3.026,3.034,3.054,527658.07,463859.47,492740.41
2020-04-24,3.07,3.08,2.98,2.96,382178.56,-0.06,-1.97,3.072,3.054,3.075,475694.91,442389.18,485945.09
2020-04-23,3.13,3.14,3.04,3.02,402891.19,-0.1,-3.19,3.076,3.061,3.095,502078.4,456191.71,490247.42
2020-04-22,3.12,3.14,3.14,3.08,420148.72,-0.02,-0.63,3.078,3.082,3.119,512521.06,485802.94,501158.22
2020-04-21,3.04,3.21,3.16,2.99,803355.94,0.12,3.95,3.058,3.085,3.135,495657.74,479992.97,506283.28
2020-04-20,2.99,3.05,3.04,2.96,369900.16,0.04,1.33,3.042,3.083,3.143,400060.87,473623.14,494758.65
2020-04-17,3.07,3.09,3.0,2.99,514096.0,-0.05,-1.64,3.036,3.08,3.166,409083.45,466102.93,516151.92
2020-04-16,3.01,3.07,3.05,3.0,455104.47,0.01,0.33,3.046,3.088,3.185,410305.02,453927.79,523967.81
2020-04-15,3.07,3.13,3.04,3.02,335832.12,-0.04,-1.3,3.086,3.085,3.204,459084.82,480932.83,544388.82
2020-04-14,3.01,3.09,3.08,3.0,325371.62,0.07,2.33,3.112,3.077,3.228,464328.19,495265.13,575502.63
2020-04-13,3.04,3.06,3.01,2.96,415013.03,-0.04,-1.31,3.124,3.073,3.244,547185.41,521621.34,610791.78
2020-04-10,3.19,3.24,3.05,3.04,520203.84,-0.2,-6.15,3.124,3.096,3.266,523122.42,529500.99,625571.07
2020-04-09,3.15,3.32,3.25,3.14,699003.5,0.08,2.52,3.13,3.129,3.289,497550.56,524303.12,629019.27
2020-04-08,3.12,3.22,3.17,3.11,362048.97,0.03,0.95,3.084,3.156,3.31,502780.84,516513.51,625313.93
2020-04-07,3.08,3.2,3.14,3.04,739657.69,0.13,4.32,3.042,3.184,3.343,526202.07,532573.6,643176.03
2020-04-03,3.07,3.07,3.01,3.0,294698.09,-0.07,-2.27,3.022,3.203,3.377,496057.28,515894.15,643568.21
2020-04-02,3.03,3.09,3.08,3.0,392344.56,0.06,1.99,3.068,3.251,3.416,535879.57,566200.91,656201.06
2020-04-01,2.97,3.15,3.02,2.95,725154.88,0.06,2.03,3.128,3.282,3.455,551055.68,594007.83,665361.94
2020-03-31,3.08,3.09,2.96,2.95,479155.12,-0.08,-2.63,3.228,3.323,3.496,530246.18,607844.82,672172.79
2020-03-30,3.19,3.19,3.04,2.99,588933.75,-0.2,-6.17,3.326,3.378,3.544,538945.12,655740.12,704450.0
2020-03-27,3.42,3.43,3.24,3.22,493809.53,-0.14,-4.14,3.384,3.415,3.595,535731.02,699962.21,757909.88
2020-03-26,3.46,3.48,3.38,3.36,468225.12,-0.14,-3.98,3.434,3.436,3.639,596522.24,721641.14,840176.85
2020-03-25,3.51,3.55,3.52,3.4,621107.38,0.07,2.03,3.436,3.449,3.683,636959.98,733735.43,901126.0
2020-03-24,3.39,3.47,3.45,3.33,522649.84,0.12,3.6,3.418,3.464,3.7,685443.45,734114.35,916127.92
2020-03-23,3.32,3.43,3.33,3.28,572863.25,-0.16,-4.58,3.43,3.502,3.733,772535.12,753778.47,977824.2
2020-03-20,3.45,3.6,3.49,3.39,797765.62,0.1,2.95,3.446,3.55,3.78,864193.4,771242.26,1000865.94
2020-03-19,3.35,3.45,3.39,3.25,670413.81,-0.04,-1.17,3.438,3.581,3.822,846760.04,746201.22,1014108.58
2020-03-18,3.58,3.62,3.43,3.35,863524.75,-0.08,-2.28,3.462,3.628,3.868,830510.87,736716.06,1019844.72
2020-03-17,3.53,3.66,3.51,3.46,958108.19,0.1,2.93,3.51,3.669,3.913,782785.24,736500.76,1027318.25
2020-03-16,3.54,3.78,3.41,3.41,1031154.62,-0.04,-1.16,3.574,3.71,3.966,735021.81,753159.88,1043259.13
2020-03-13,3.25,3.51,3.45,3.2,710598.81,-0.06,-1.71,3.654,3.775,4.018,678291.12,815857.54,1052516.48
2020-03-12,3.6,3.62,3.51,3.47,589168.0,-0.16,-4.36,3.724,3.841,4.061,645642.4,958712.56,1100799.45
2020-03-11,3.83,3.86,3.67,3.65,624896.56,-0.16,-4.18,3.794,3.916,4.114,642921.24,1068516.56,1158095.9
2020-03-10,3.75,3.87,3.83,3.55,719291.06,0.02,0.53,3.828,3.936,4.163,690216.29,1098141.49,1225758.39
2020-03-09,3.78,3.94,3.81,3.73,747501.19,0.01,0.26,3.846,3.964,4.189,771297.95,1201869.93,1289853.95
2020-03-06,3.78,3.87,3.8,3.74,547355.19,-0.06,-1.55,3.896,4.01,4.211,953423.96,1230489.61,1408676.73
2020-03-05,3.84,3.89,3.86,3.77,575562.19,0.02,0.52,3.958,4.062,4.24,1271782.73,1282015.94,1508347.76
2020-03-04,3.85,3.91,3.84,3.73,861371.81,-0.08,-2.04,4.038,4.107,4.246,1494111.89,1302973.38,1566999.28
2020-03-03,4.06,4.11,3.92,3.88,1124699.38,-0.14,-3.45,4.044,4.157,4.235,1506066.69,1318135.73,1542671.3
2020-03-02,3.93,4.23,4.06,3.73,1658131.25,-0.05,-1.22,4.082,4.221,4.204,1632441.91,1333358.37,1551409.06
2020-02-28,4.1,4.4,4.11,4.0,2139149.0,-0.15,-3.52,4.124,4.26,4.15,1507555.26,1289175.41,1544359.3
2020-02-27,4.08,4.26,4.26,3.96,1687208.0,0.39,10.08,4.166,4.28,4.111,1292249.16,1242886.34,1472789.66
2020-02-26,4.06,4.07,3.87,3.86,921145.81,-0.24,-5.84,4.176,4.311,4.069,1111834.86,1247675.24,1418951.26
2020-02-25,4.24,4.35,4.11,3.87,1756575.5,-0.16,-3.75,4.27,4.39,4.052,1130204.78,1353375.3,1414212.5
2020-02-24,4.34,4.38,4.27,4.21,1033698.0,-0.05,-1.16,4.36,4.413,4.03,1034274.83,1377837.98,1359996.66
2020-02-21,4.32,4.46,4.32,4.25,1062618.5,0.01,0.23,4.396,4.412,4.0,1070795.55,1586863.85,1380364.41
2020-02-20,4.31,4.39,4.31,4.19,785136.5,-0.03,-0.69,4.394,4.418,3.962,1193523.53,1734679.58,1379598.62
2020-02-19,4.5,4.55,4.34,4.31,1012995.38,-0.22,-4.83,4.446,4.385,3.921,1383515.63,1831025.18,1372489.96
2020-02-18,4.47,4.77,4.56,4.42,1276925.75,0.11,2.47,4.51,4.313,3.88,1576545.83,1767206.88,1369057.89
2020-02-17,4.37,4.53,4.45,4.3,1216301.62,0.14,3.25,4.466,4.186,3.834,1721401.13,1769459.75,1351842.73
2020-02-14,4.43,4.58,4.31,4.24,1676258.38,-0.26,-5.69,4.428,4.04,3.791,2102932.15,1799543.2,1345655.44
2020-02-13,4.6,4.9,4.57,4.48,1735097.0,-0.09,-1.93,4.442,3.941,3.759,2275835.63,1702692.97,1338813.95
2020-02-12,4.32,4.77,4.66,4.26,1978146.38,0.32,7.37,4.324,3.827,3.709,2278534.73,1590227.28,1356046.38
2020-02-11,4.45,4.58,4.34,4.19,2001202.25,0.08,1.88,4.116,3.714,3.665,1957867.93,1475049.71,1352226.51
2020-02-10,4.55,4.7,4.26,4.21,3123956.75,-0.12,-2.74,3.906,3.647,3.619,1817518.38,1342155.34,1300730.22
2020-02-07,4.29,4.38,4.38,4.21,2540775.75,0.4,10.05,3.652,3.588,3.575,1496154.25,1173864.96,1192371.94
2020-02-06,3.98,3.98,3.98,3.8,1748592.5,0.36,9.95,3.44,3.506,3.523,1129550.31,1024517.67,1117662.35
2020-02-05,3.62,3.62,3.62,3.62,374812.38,0.33,10.03,3.33,3.456,3.483,901919.84,913954.74,1055144.18
2020-02-04,2.96,3.29,3.29,2.96,1299454.5,0.3,10.03,3.312,3.447,3.462,992231.48,970908.9,1066385.16
2020-02-03,2.99,3.09,2.99,2.99,1517136.12,-0.33,-9.94,3.388,3.482,3.457,866792.3,934225.7,1050211.24
2020-01-23,3.4,3.53,3.32,3.22,707756.06,-0.11,-3.21,3.524,3.541,3.472,851575.67,891767.68,1005879.73
2020-01-22,3.48,3.49,3.43,3.35,610440.12,-0.1,-2.83,3.572,3.576,3.473,919485.02,974934.94,1009379.87
2020-01-21,3.62,3.65,3.53,3.48,826370.62,-0.14,-3.81,3.582,3.591,3.465,925989.64,1121865.47,1023757.81
2020-01-20,3.69,3.7,3.67,3.56,672258.56,0.0,0.0,3.582,3.615,3.45,949586.31,1229403.32,1068377.46
2020-01-17,3.53,3.82,3.67,3.52,1441053.0,0.11,3.09,3.576,3.591,3.442,1001659.11,1259305.1,1202966.55
2020-01-16,3.48,3.62,3.56,3.48,1047302.81,0.08,2.3,3.558,3.561,3.433,931959.69,1210878.92,1179469.88
2020-01-15,3.54,3.55,3.48,3.43,642963.19,-0.05,-1.42,3.58,3.539,3.414,1030384.85,1210807.04,1202776.39
2020-01-14,3.55,3.62,3.53,3.5,944354.0,-0.11,-3.02,3.6,3.51,3.394,1317741.31,1196333.63,1212208.66
2020-01-13,3.52,3.68,3.64,3.48,932622.56,0.06,1.68,3.648,3.477,3.37,1509220.34,1161861.42,1207175.63
2020-01-10,3.75,3.76,3.58,3.49,1092555.88,-0.09,-2.45,3.606,3.431,3.334,1516951.09,1166196.77,1186926.22
2020-01-09,3.65,3.84,3.67,3.61,1539428.62,0.09,2.51,3.564,3.403,3.301,1489798.15,1119991.78,1160574.38
2020-01-08,3.77,3.89,3.58,3.52,2079745.5,-0.19,-5.04,3.498,3.369,3.267,1391229.22,1043824.81,1125729.55
2020-01-07,3.43,3.77,3.77,3.4,1901749.12,0.34,9.91,3.42,3.339,3.24,1074925.94,925650.15,1053015.08
2020-01-06,3.3,3.49,3.43,3.27,971276.31,0.06,1.78,3.306,3.284,3.202,814502.51,907351.6,985800.04
2020-01-03,3.33,3.46,3.37,3.31,956791.19,0.03,0.9,3.256,3.292,3.181,815442.46,1146627.99,979203.48
2020-01-02,3.2,3.42,3.34,3.19,1046584.0,0.15,4.7,3.242,3.305,3.156,750185.41,1148060.85,950860.46
2019-12-31,3.18,3.24,3.19,3.14,498229.09,-0.01,-0.31,3.24,3.289,3.132,696420.39,1194745.75,916527.88
2019-12-30,3.13,3.24,3.2,3.08,599631.94,0.02,0.63,3.258,3.277,3.114,776374.35,1228083.7,912225.6
2019-12-27,3.28,3.35,3.18,3.16,975976.06,-0.12,-3.64,3.262,3.262,3.097,1000200.69,1252489.83,908487.09
2019-12-26,3.31,3.33,3.3,3.25,630505.94,-0.03,-0.9,3.328,3.237,3.085,1477813.53,1207655.66,880426.72
2019-12-25,3.28,3.36,3.33,3.24,777758.94,0.05,1.52,3.368,3.198,3.065,1545936.29,1201156.98,867965.8
2019-12-24,3.23,3.33,3.28,3.22,897998.88,0.06,1.86,3.338,3.165,3.046,1693071.1,1207634.3,860825.78
2019-12-23,3.35,3.44,3.22,3.2,1718763.62,-0.29,-8.26,3.296,3.141,3.034,1679793.05,1180380.02,863660.95
2019-12-20,3.78,3.85,3.51,3.5,3364040.25,0.01,0.29,3.262,3.12,3.019,1504778.97,1064248.49,811155.69
2019-12-19,3.19,3.5,3.5,3.16,971119.75,0.32,10.06,3.146,3.069,2.996,937497.8,811778.97,688814.73
2019-12-18,3.08,3.29,3.18,3.04,1513433.0,0.11,3.58,3.028,3.007,2.977,856377.66,753660.08,704055.42
2019-12-17,3.05,3.09,3.07,3.01,831608.62,0.02,0.66,2.992,2.974,2.974,722197.5,638310.01,749594.38
2019-12-16,2.92,3.07,3.05,2.92,843693.25,0.12,4.1,2.986,2.95,2.974,680966.99,596367.5,771695.33
2019-12-13,2.94,2.95,2.93,2.89,527634.38,0.02,0.69,2.978,2.931,2.961,623718.0,564484.35,756010.25
2019-12-12,2.98,3.0,2.91,2.9,565519.06,-0.09,-3.0,2.992,2.932,2.95,686060.14,553197.77,741801.68
2019-12-11,3.01,3.12,3.0,2.99,842532.19,-0.04,-1.32,2.986,2.932,2.942,650942.5,534774.62,727990.6
2019-12-10,2.99,3.05,3.04,2.94,625456.06,0.03,1.0,2.956,2.927,2.929,554422.51,514017.26,702070.19
2019-12-09,3.0,3.03,3.01,2.96,557448.31,0.01,0.33,2.914,2.926,2.916,511768.01,546941.89,690324.87
2019-12-06,2.87,3.05,3.0,2.86,839345.06,0.12,4.17,2.884,2.918,2.9,505250.69,558062.9,683556.67
2019-12-05,2.86,2.92,2.88,2.86,389930.88,0.03,1.05,2.872,2.922,2.89,420335.4,565850.49,661732.24
2019-12-04,2.8,2.9,2.85,2.78,359932.25,0.02,0.71,2.878,2.947,2.886,418606.74,654450.75,669611.53
2019-12-03,2.84,2.84,2.83,2.76,412183.53,-0.03,-1.05,2.898,2.973,2.881,473612.0,860878.75,682481.33
2019-12-02,2.94,2.94,2.86,2.84,524861.75,-0.08,-2.72,2.938,2.997,2.881,582115.77,947023.16,700291.36
2019-11-29,2.91,2.94,2.94,2.84,414768.59,0.03,1.03,2.952,2.99,2.884,610875.11,947536.16,719936.97
2019-11-28,2.95,2.97,2.91,2.9,381287.56,-0.04,-1.36,2.972,2.968,2.891,711365.58,930405.58,732281.35
2019-11-27,3.03,3.05,2.95,2.92,634958.56,-0.08,-2.64,3.016,2.952,2.899,890294.76,921206.58,764992.63
2019-11-26,2.95,3.16,3.03,2.91,954702.38,0.1,3.41,3.048,2.931,2.912,1248145.5,890123.13,814556.53
2019-11-25,3.08,3.09,2.93,2.91,668658.44,-0.11,-3.62,3.056,2.906,2.919,1311930.55,833707.86,879409.75
2019-11-22,3.08,3.18,3.04,3.02,917220.94,-0.09,-2.88,3.028,2.882,2.926,1284197.21,809050.43,915182.31
2019-11-21,3.05,3.18,3.13,2.99,1275933.5,0.02,0.64,2.964,2.858,2.919,1149445.59,757613.99,895619.79
2019-11-20,3.15,3.32,3.11,3.07,2424212.25,0.04,1.3,2.888,2.825,2.907,952118.4,684772.31,854686.74
2019-11-19,2.77,3.07,3.07,2.76,1273627.62,0.28,10.04,2.814,2.788,2.898,532100.75,504083.9,760384.89
2019-11-18,2.74,2.88,2.79,2.74,529991.75,0.07,2.57,2.756,2.765,2.895,355485.17,453559.57,738315.45
2019-11-15,2.73,2.75,2.72,2.7,243462.84,-0.03,-1.09,2.736,2.778,2.901,333903.66,492337.78,764446.0
2019-11-14,2.72,2.75,2.75,2.7,289297.53,0.01,0.36,2.752,2.814,2.92,365782.38,534157.12,802182.92
2019-11-13,2.76,2.77,2.74,2.69,324124.03,-0.04,-1.44,2.762,2.845,2.941,417426.21,608778.68,861367.98
2019-11-12,2.71,2.78,2.78,2.67,390549.72,0.09,3.35,2.762,2.892,2.96,476067.05,738989.93,896928.74
2019-11-11,2.8,2.8,2.69,2.68,422084.16,-0.11,-3.93,2.774,2.931,2.973,551633.96,925111.64,968805.68
2019-11-08,2.82,2.87,2.8,2.78,402856.47,0.0,0.0,2.82,2.969,3.003,650771.89,1021314.18,1065315.96
2019-11-07,2.76,2.85,2.8,2.74,547516.69,0.06,2.19,2.876,2.98,3.013,702531.85,1033625.6,1119818.11
2019-11-06,2.84,2.86,2.74,2.71,617328.19,-0.1,-3.52,2.928,2.989,3.009,800131.14,1024601.17,1122949.5
2019-11-05,2.92,2.93,2.84,2.79,768384.31,-0.08,-2.74,3.022,3.007,3.009,1001912.82,1016685.88,1136565.09
2019-11-04,3.09,3.11,2.92,2.92,917773.81,-0.16,-5.2,3.088,3.024,2.999,1298589.31,1023071.33,1167839.52
2019-11-01,3.06,3.13,3.08,3.03,661656.25,0.02,0.65,3.118,3.024,2.997,1391856.47,1036554.23,1201407.67
2019-10-31,3.1,3.19,3.06,3.03,1035513.12,-0.15,-4.67,3.084,3.026,2.976,1364719.35,1070208.73,1236686.4
2019-10-30,3.09,3.35,3.21,3.07,1626236.62,0.04,1.26,3.05,3.036,2.945,1249071.2,1113957.29,1199611.53
2019-10-29,3.02,3.38,3.17,3.01,2251766.75,0.1,3.26,2.992,3.027,2.906,1031458.93,1054867.55,1131935.34
2019-10-28,3.17,3.17,3.07,2.99,1384109.62,0.16,5.5,2.96,3.015,2.873,747553.34,1012499.72,1032810.43
2019-10-25,2.88,2.97,2.91,2.85,525970.62,0.02,0.69,2.93,3.037,2.845,681251.99,1109317.74,979244.45
2019-10-24,2.9,2.95,2.89,2.85,457272.41,-0.03,-1.03,2.968,3.045,2.828,775698.11,1206010.62,966013.84
2019-10-23,2.98,3.0,2.92,2.91,538175.25,-0.09,-2.99,3.022,3.028,2.812,978843.38,1221297.84,958264.48
2019-10-22,2.93,3.06,3.01,2.89,832238.81,0.09,3.08,3.062,3.01,2.795,1078276.16,1256444.29,945537.19
2019-10-21,3.1,3.12,2.92,2.82,1052602.88,-0.18,-5.81,3.07,2.974,2.773,1277446.1,1312607.71,931382.13
2019-10-18,3.19,3.21,3.1,3.03,998201.19,-0.06,-1.9,3.144,2.969,2.762,1537383.48,1366261.1,898735.72
2019-10-17,3.08,3.38,3.16,3.05,1472998.75,0.04,1.28,3.122,2.926,2.742,1636323.14,1403164.07,870348.55
2019-10-16,3.1,3.13,3.12,3.03,1035339.19,0.07,2.29,3.034,2.853,2.719,1463752.3,1285265.78,825120.26
2019-10-15,3.15,3.22,3.05,3.0,1828088.5,-0.24,-7.29,2.958,2.785,2.699,1434612.42,1209003.14,827224.49
2019-10-14,3.13,3.29,3.29,3.05,2352289.75,0.3,10.03,2.878,2.73,2.688,1347769.32,1053121.13,786178.97
2019-10-11,2.72,2.99,2.99,2.68,1492899.5,0.27,9.93,2.794,2.652,2.653,1195138.72,849171.16,690495.58
2019-10-10,2.72,2.73,2.72,2.65,610144.56,-0.02,-0.73,2.73,2.61,2.635,1170005.0,726017.05,643564.22
2019-10-09,2.68,2.77,2.74,2.66,889639.81,0.09,3.4,2.672,2.596,2.627,1106779.26,695231.12,628829.82
2019-10-08,2.85,2.9,2.65,2.64,1393873.0,-0.22,-7.67,2.612,2.579,2.617,983393.85,634630.08,600107.87
2019-09-30,2.62,2.94,2.87,2.62,1589136.75,0.2,7.49,2.582,2.572,2.611,758472.94,550156.55,547278.96
2019-09-27,2.43,2.67,2.67,2.41,1367230.88,0.24,9.88,2.51,2.555,2.589,503203.59,431210.33,488152.86
2019-09-26,2.44,2.48,2.43,2.4,294015.84,-0.01,-0.41,2.49,2.558,2.582,282029.1,337533.03,435751.27
2019-09-25,2.5,2.5,2.44,2.43,272712.78,-0.06,-2.4,2.52,2.585,2.588,283682.98,364974.74,446529.38
2019-09-24,2.51,2.54,2.5,2.49,269268.47,-0.01,-0.4,2.546,2.613,2.593,285866.3,445445.85,458236.54
2019-09-23,2.56,2.56,2.51,2.48,312790.0,-0.06,-2.33,2.562,2.646,2.588,341840.16,519236.8,459135.0
2019-09-20,2.57,2.59,2.57,2.55,261358.41,-0.01,-0.39,2.6,2.653,2.587,359217.07,531819.99,457303.23
2019-09-19,2.58,2.59,2.58,2.53,302285.25,0.01,0.39,2.626,2.66,2.587,393036.96,561111.4,462064.48
2019-09-18,2.57,2.6,2.57,2.56,283629.38,-0.01,-0.39,2.65,2.658,2.583,446266.49,562428.51,460479.2
2019-09-17,2.69,2.69,2.58,2.56,549137.75,-0.12,-4.44,2.68,2.655,2.582,605025.39,565585.66,465681.92
2019-09-16,2.7,2.74,2.7,2.68,399674.56,0.0,0.0,2.73,2.65,2.578,696633.44,544401.36,458506.26
2019-09-12,2.7,2.72,2.7,2.63,430457.84,0.0,0.0,2.706,2.623,2.565,704422.91,545095.39,457039.16
2019-09-11,2.73,2.74,2.7,2.69,568432.94,-0.02,-0.73,2.694,2.606,2.554,729185.83,533969.52,461782.43
2019-09-10,2.8,2.8,2.72,2.69,1077423.88,-0.11,-3.89,2.666,2.591,2.541,678590.53,528084.03,448065.34
2019-09-09,2.6,2.84,2.83,2.59,1007178.0,0.25,9.69,2.63,2.572,2.524,526145.93,471027.23,408302.58
2019-09-06,2.66,2.66,2.58,2.56,438621.91,-0.06,-2.27,2.57,2.529,2.501,392169.28,399033.21,371995.23
2019-09-05,2.57,2.67,2.64,2.56,554272.44,0.08,3.12,2.54,2.52,2.487,385767.86,382786.46,364777.09
2019-09-04,2.55,2.58,2.56,2.52,315456.44,0.02,0.79,2.518,2.513,2.473,338753.21,363017.56,347990.16
2019-09-03,2.56,2.58,2.54,2.5,315200.88,0.01,0.4,2.516,2.508,2.462,377577.52,358529.89,345829.36
2019-09-02,2.42,2.55,2.53,2.42,337294.72,0.1,4.12,2.514,2.508,2.453,415908.53,365778.17,354586.83
2019-08-30,2.57,2.57,2.43,2.41,406614.81,-0.1,-3.95,2.488,2.506,2.45,405897.13,372611.16,351533.56
2019-08-29,2.58,2.59,2.53,2.53,319199.19,-0.02,-0.78,2.5,2.507,2.455,379805.07,368982.93,347598.21
2019-08-28,2.54,2.61,2.55,2.5,509578.0,0.02,0.79,2.508,2.502,2.458,387281.91,389595.33,345103.36
2019-08-27,2.44,2.55,2.53,2.42,506855.91,0.13,5.42,2.5,2.49,2.461,339482.26,368046.64,341222.15
2019-08-26,2.42,2.45,2.4,2.4,287237.75,-0.09,-3.61,2.502,2.476,2.469,315647.82,345577.92,343093.15
2019-08-23,2.58,2.59,2.49,2.48,276154.5,-0.08,-3.11,2.524,2.473,2.484,339325.19,344957.25,370881.75
2019-08-22,2.51,2.59,2.57,2.51,356583.38,0.06,2.39,2.514,2.454,2.491,358160.78,346767.71,376727.08
2019-08-21,2.52,2.58,2.51,2.5,270579.78,-0.03,-1.18,2.496,2.433,2.496,391908.76,332962.77,370496.35
2019-08-20,2.51,2.6,2.54,2.5,387683.69,0.03,1.2,2.48,2.416,2.506,396611.02,333128.82,371216.48
2019-08-19,2.44,2.53,2.51,2.42,405624.59,0.07,2.87,2.45,2.397,2.514,375508.02,343395.49,368192.13
2019-08-16,2.51,2.51,2.44,2.44,370332.47,-0.04,-1.61,2.422,2.394,2.524,350589.31,330455.96,374902.27
2019-08-15,2.37,2.5,2.48,2.34,525323.25,0.05,2.06,2.394,2.402,2.539,335374.64,326213.5,376562.61
2019-08-14,2.42,2.5,2.43,2.41,294091.12,0.04,1.67,2.37,2.413,2.554,274016.79,300611.38,376330.19
2019-08-13,2.35,2.42,2.39,2.34,282168.69,0.02,0.84,2.352,2.432,2.572,269646.62,314397.66,382922.67
2019-08-12,2.3,2.38,2.37,2.28,281031.03,0.07,3.04,2.344,2.462,2.597,311282.96,340608.37,388868.27
2019-08-09,2.37,2.38,2.3,2.28,294259.09,-0.06,-2.54,2.366,2.495,2.624,310322.61,396806.25,406758.05
2019-08-08,2.37,2.37,2.36,2.32,218534.0,0.02,0.85,2.41,2.527,2.658,317052.37,406686.45,456050.36
2019-08-07,2.38,2.42,2.34,2.34,272240.28,-0.01,-0.43,2.456,2.559,2.682,327205.97,408029.92,468221.67
2019-08-06,2.42,2.44,2.35,2.26,490350.38,-0.13,-5.24,2.512,2.595,2.695,359148.7,409304.14,472071.01
2019-08-05,2.52,2.55,2.48,2.47,276229.31,-0.04,-1.59,2.58,2.63,2.711,369933.78,392988.78,465406.87
2019-08-02,2.52,2.55,2.52,2.49,327907.88,-0.07,-2.7,2.624,2.654,2.723,483289.88,419348.59,472841.92
2019-08-01,2.61,2.63,2.59,2.59,269302.0,-0.03,-1.15,2.644,2.676,2.738,496320.53,426911.72,483704.28
2019-07-31,2.68,2.7,2.62,2.61,431953.91,-0.07,-2.6,2.662,2.694,2.753,488853.87,452049.01,496974.75
2019-07-30,2.7,2.77,2.69,2.66,544275.81,-0.01,-0.37,2.678,2.712,2.771,459459.59,451447.68,497138.21
2019-07-29,2.62,2.8,2.7,2.6,843009.81,0.08,3.05,2.68,2.731,2.792,416043.77,437128.16,489507.22
2019-07-26,2.67,2.68,2.62,2.62,393061.12,-0.06,-2.24,2.684,2.753,2.815,355407.29,416709.84,467685.2
2019-07-25,2.73,2.73,2.68,2.68,231968.72,-0.02,-0.74,2.708,2.788,2.968,357502.9,505414.27,458879.95
2019-07-24,2.68,2.75,2.7,2.68,284982.47,0.0,0.0,2.726,2.805,3.129,415244.14,528413.41,460367.22
2019-07-23,2.7,2.76,2.7,2.66,327196.75,-0.02,-0.73,2.746,2.794,3.282,443435.76,534837.87,455626.5
2019-07-22,2.72,2.85,2.72,2.57,539827.38,-0.02,-0.73,2.782,2.792,3.435,458212.55,537824.97,455336.87
2019-07-19,2.79,2.82,2.74,2.72,403539.19,-0.03,-1.08,2.822,2.792,3.591,478012.4,526335.26,440257.37
2019-07-18,2.83,2.87,2.77,2.7,520674.91,-0.03,-1.07,2.868,2.8,3.746,653325.64,540496.84,441445.58
2019-07-17,2.86,2.89,2.8,2.79,425940.59,-0.08,-2.78,2.884,2.811,3.883,641582.69,541900.49,434756.14
2019-07-16,2.88,2.95,2.88,2.85,401080.69,-0.04,-1.37,2.842,2.83,4.027,626239.98,542828.74,431065.35
2019-07-15,2.88,2.96,2.92,2.81,638826.62,-0.05,-1.68,2.802,2.853,4.17,617437.39,541886.28,416531.38
