date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-07-09,4.04,4.06,4.05,4.02,97883.0,0.01,0.25,4.096,4.108,4.071,114952.79,146422.87,182478.4
2019-07-08,4.14,4.14,4.04,4.03,170488.08,-0.1,-2.42,4.116,4.115,4.072,131753.67,162684.16,194624.36
2019-07-05,4.13,4.15,4.14,4.11,93512.31,0.01,0.24,4.138,4.129,4.066,147598.34,194322.21,194806.73
2019-07-04,4.12,4.14,4.13,4.11,96439.12,0.01,0.24,4.124,4.123,4.054,157671.72,214554.47,205877.27
2019-07-03,4.14,4.15,4.12,4.1,116441.42,-0.03,-0.72,4.122,4.114,4.048,173923.85,230594.57,214241.75
2019-07-02,4.14,4.16,4.15,4.12,181887.41,0.0,0.0,4.12,4.1,4.044,177892.95,235281.83,217413.02
2019-07-01,4.12,4.16,4.15,4.11,249711.44,0.08,1.97,4.114,4.081,4.041,193614.65,227819.44,216901.32
2019-06-28,4.12,4.12,4.07,4.04,143879.2,-0.05,-1.21,4.12,4.064,4.045,241046.08,214215.93,212094.73
2019-06-27,4.12,4.15,4.12,4.1,177699.8,0.01,0.24,4.122,4.054,4.052,271437.23,213946.09,212713.82
2019-06-26,4.1,4.12,4.11,4.08,136286.92,-0.01,-0.24,4.106,4.043,4.057,287265.28,210569.27,212286.08
2019-06-25,4.18,4.18,4.12,4.07,260495.91,-0.06,-1.44,4.08,4.034,4.063,292670.7,218533.94,217218.03
2019-06-24,4.09,4.24,4.18,4.09,486868.59,0.1,2.45,4.048,4.028,4.068,262024.22,226564.56,213897.95
2019-06-21,4.05,4.1,4.08,4.04,295834.91,0.04,0.99,4.008,4.002,4.067,187385.78,195291.25,196258.94
2019-06-20,3.98,4.06,4.04,3.97,256840.08,0.06,1.51,3.986,3.984,4.071,156454.96,197200.06,191356.34
2019-06-19,4.03,4.05,3.98,3.98,163314.02,0.02,0.51,3.98,3.981,4.079,133873.25,197888.92,187195.1
2019-06-18,3.98,3.99,3.96,3.95,107263.5,-0.02,-0.5,3.988,3.987,4.091,144397.17,199544.22,189031.07
2019-06-17,3.97,4.0,3.98,3.95,113676.39,0.01,0.25,4.008,4.001,4.101,191104.89,205983.21,193933.65
2019-06-14,4.03,4.03,3.97,3.96,141180.8,-0.04,-1.0,3.996,4.025,4.111,203196.72,209973.54,201993.09
2019-06-13,4.03,4.04,4.01,3.98,143931.55,-0.01,-0.25,3.982,4.05,4.128,237945.16,211481.56,209694.2
2019-06-12,4.04,4.08,4.02,4.02,215933.62,-0.04,-0.98,3.982,4.071,4.139,261904.59,214002.89,212244.92
2019-06-11,3.93,4.07,4.06,3.92,340802.09,0.14,3.57,3.986,4.092,4.147,254691.27,215902.12,212213.27
2019-06-10,3.9,3.94,3.92,3.88,174135.56,0.02,0.51,3.994,4.108,4.155,220861.52,201231.34,203025.53
2019-06-06,4.02,4.02,3.9,3.89,314923.0,-0.11,-2.74,4.054,4.131,4.173,216750.35,197226.63,209421.74
2019-06-05,4.07,4.08,4.01,4.0,263728.69,-0.03,-0.74,4.118,4.157,4.188,185017.95,185512.63,203134.18
2019-06-04,4.11,4.11,4.04,4.02,179867.0,-0.06,-1.46,4.16,4.176,4.198,166101.18,176501.27,201945.96
2019-06-03,4.13,4.15,4.1,4.09,171653.36,-0.02,-0.48,4.198,4.195,4.209,177112.98,178517.92,206045.01
2019-05-31,4.2,4.24,4.22,4.2,153579.69,0.0,0.0,4.222,4.201,4.216,181601.16,181884.09,227742.51
2019-05-30,4.23,4.23,4.22,4.2,156261.0,0.0,0.0,4.208,4.197,4.232,177702.91,194012.65,235099.22
2019-05-29,4.21,4.25,4.22,4.2,169144.84,-0.01,-0.24,4.196,4.205,4.246,186007.31,207906.85,251866.97
2019-05-28,4.21,4.29,4.23,4.2,234926.0,0.01,0.24,4.192,4.207,4.267,186901.37,210486.95,273387.37
2019-05-27,4.16,4.24,4.22,4.14,194094.28,0.07,1.69,4.192,4.201,4.298,179922.87,208524.41,286106.3
2019-05-24,4.14,4.17,4.15,4.13,134088.41,-0.01,-0.24,4.18,4.201,4.339,182167.01,204819.72,290446.42
2019-05-23,4.2,4.21,4.16,4.14,197783.0,-0.04,-0.95,4.186,4.214,4.384,210322.38,221616.86,299575.16
2019-05-22,4.23,4.28,4.2,4.19,173615.14,-0.03,-0.71,4.214,4.218,4.429,229806.39,220755.72,306651.24
2019-05-21,4.15,4.24,4.23,4.15,200033.5,0.07,1.68,4.222,4.219,4.477,234072.53,227390.65,318427.93
2019-05-20,4.19,4.19,4.16,4.12,205315.0,-0.02,-0.48,4.21,4.222,4.52,237125.95,233572.09,324069.53
2019-05-17,4.3,4.31,4.18,4.16,274865.28,-0.12,-2.79,4.222,4.23,4.569,227472.42,273600.94,335604.66
2019-05-16,4.24,4.33,4.3,4.23,295203.03,0.06,1.42,4.242,4.267,4.617,232911.33,276185.8,354612.57
2019-05-15,4.19,4.25,4.24,4.18,194945.84,0.07,1.68,4.222,4.287,4.656,211705.06,295827.1,398924.97
2019-05-14,4.17,4.2,4.17,4.15,215300.59,-0.05,-1.19,4.216,4.327,4.708,220708.77,336287.79,417446.48
2019-05-13,4.24,4.27,4.22,4.21,157047.36,-0.06,-1.4,4.234,4.394,4.768,230018.24,363688.2,433733.26
2019-05-10,4.21,4.31,4.28,4.19,302059.81,0.08,1.91,4.238,4.477,4.828,319729.46,376073.12,457611.19
2019-05-09,4.2,4.23,4.2,4.18,189171.69,-0.01,-0.24,4.292,4.553,4.889,319460.27,377533.47,489945.69
2019-05-08,4.19,4.26,4.21,4.15,239964.41,-0.05,-1.17,4.352,4.64,4.962,379949.13,392546.75,566341.14
2019-05-07,4.25,4.31,4.26,4.2,261847.91,0.02,0.47,4.438,4.734,5.022,451866.81,409465.22,599627.38
2019-05-06,4.46,4.46,4.24,4.15,605603.5,-0.31,-6.81,4.554,4.818,5.077,497358.17,414566.97,629193.32
2019-04-30,4.49,4.56,4.55,4.49,300713.84,0.05,1.11,4.716,4.907,5.13,432416.78,397608.37,633721.29
2019-04-29,4.63,4.65,4.5,4.48,491616.0,-0.14,-3.02,4.814,4.967,5.167,435606.67,433039.35,661624.78
2019-04-26,4.76,4.82,4.64,4.61,599552.81,-0.2,-4.13,4.928,5.024,5.198,405144.36,502022.85,662308.28
2019-04-25,5.04,5.04,4.84,4.83,489304.69,-0.21,-4.16,5.03,5.089,5.214,367063.62,498605.17,649799.2
2019-04-24,5.05,5.07,5.05,4.99,280896.56,0.01,0.2,5.082,5.141,5.225,331775.78,503778.33,641072.61
2019-04-23,5.06,5.11,5.04,5.03,316663.31,-0.03,-0.59,5.098,5.179,5.223,362799.96,539149.25,652410.45
2019-04-22,5.16,5.17,5.07,5.06,339304.44,-0.08,-1.55,5.12,5.225,5.228,430472.02,602357.9,661242.03
2019-04-19,5.1,5.15,5.15,5.04,409149.12,0.05,0.98,5.12,5.284,5.239,598901.33,740135.53,671011.31
2019-04-18,5.13,5.15,5.1,5.09,312865.47,-0.03,-0.58,5.148,5.309,5.246,630146.72,789789.53,680930.58
2019-04-17,5.16,5.16,5.13,5.11,436017.44,-0.02,-0.39,5.2,5.335,5.258,675780.87,843819.67,700062.91
2019-04-16,5.03,5.15,5.15,5.0,655023.62,0.08,1.58,5.26,5.352,5.265,715498.55,869834.21,713579.08
2019-04-15,5.22,5.23,5.07,5.06,1181451.0,-0.22,-4.16,5.33,5.366,5.275,774243.79,890210.21,725909.93
2019-04-12,5.31,5.34,5.29,5.24,565376.06,-0.07,-1.31,5.448,5.371,5.28,881369.74,822593.71,688702.75
2019-04-11,5.46,5.46,5.36,5.33,541036.25,-0.07,-1.29,5.47,5.339,5.271,949432.35,800993.22,685324.85
2019-04-10,5.5,5.5,5.43,5.38,634605.81,-0.07,-1.27,5.47,5.308,5.26,1011858.47,778366.89,683354.53
2019-04-09,5.61,5.62,5.5,5.43,948749.81,-0.16,-2.83,5.444,5.266,5.252,1024169.86,765671.66,688815.19
2019-04-08,5.44,5.71,5.66,5.41,1717080.75,0.26,4.82,5.402,5.231,5.237,1006176.64,720126.15,666447.17
2019-04-04,5.37,5.49,5.4,5.35,905689.12,0.04,0.75,5.294,5.193,5.209,763817.69,601887.08,628336.78
2019-04-03,5.29,5.39,5.36,5.27,853166.88,0.06,1.13,5.208,5.182,5.21,652554.1,572071.63,637413.0
2019-04-02,5.29,5.31,5.3,5.23,696162.75,0.01,0.19,5.146,5.18,5.211,544875.31,556306.14,656069.38
2019-04-01,5.16,5.34,5.29,5.15,858783.69,0.17,3.32,5.088,5.178,5.208,507173.45,557323.96,651233.39
2019-03-29,4.97,5.14,5.12,4.96,505286.0,0.15,3.02,5.06,5.184,5.205,434075.66,561609.65,657813.02
2019-03-28,5.03,5.03,4.97,4.97,349371.16,-0.08,-1.58,5.092,5.188,5.209,439956.47,554811.79,663423.48
2019-03-27,5.03,5.05,5.05,4.95,314772.97,0.04,0.8,5.156,5.203,5.217,491589.16,569656.48,670577.17
2019-03-26,5.15,5.18,5.01,5.0,507653.44,-0.14,-2.72,5.214,5.212,5.221,567736.97,588342.16,694631.79
2019-03-25,5.18,5.21,5.15,5.14,493294.72,-0.13,-2.46,5.268,5.237,5.229,607474.47,611958.73,744339.54
2019-03-22,5.29,5.29,5.28,5.2,534690.06,-0.01,-0.19,5.308,5.243,5.221,689143.64,612768.18,778226.32
2019-03-21,5.32,5.33,5.29,5.27,607534.62,-0.05,-0.94,5.284,5.224,5.194,669667.12,654786.48,770164.59
2019-03-20,5.28,5.35,5.34,5.22,695512.0,0.06,1.14,5.25,5.237,5.163,647723.79,702754.37,760511.46
2019-03-19,5.39,5.42,5.28,5.24,706340.94,-0.07,-1.31,5.21,5.242,5.134,608947.34,755832.61,742213.43
2019-03-18,5.16,5.37,5.35,5.16,901640.56,0.19,3.68,5.206,5.237,5.107,616442.99,745142.82,726032.85
2019-03-15,5.14,5.2,5.16,5.1,437307.47,0.04,0.78,5.178,5.225,5.077,536392.73,754016.4,704367.02
2019-03-14,5.11,5.22,5.12,5.07,497818.0,-0.02,-0.39,5.164,5.229,5.052,639905.85,772035.17,701887.51
2019-03-13,5.26,5.26,5.14,5.11,501629.75,-0.12,-2.28,5.224,5.23,5.032,757784.95,771497.87,699149.56
2019-03-12,5.28,5.33,5.26,5.2,743819.19,0.05,0.96,5.274,5.23,5.01,902717.88,800921.43,695316.15
2019-03-11,5.09,5.22,5.21,5.09,501389.25,0.12,2.36,5.268,5.221,4.98,873842.65,876720.35,678416.0
2019-03-08,5.34,5.36,5.09,5.08,954873.06,-0.33,-6.09,5.272,5.198,4.952,971640.06,943684.46,678177.17
2019-03-07,5.4,5.57,5.42,5.31,1087213.5,0.03,0.56,5.294,5.163,4.922,904164.49,885542.69,644584.75
2019-03-06,5.26,5.46,5.39,5.25,1226294.38,0.16,3.06,5.236,5.089,4.873,785210.79,818268.55,607344.38
2019-03-05,5.21,5.25,5.23,5.14,599443.06,0.0,0.0,5.186,5.025,4.827,699124.99,728594.24,564219.34
2019-03-04,5.25,5.33,5.23,5.2,990376.31,0.03,0.58,5.174,4.976,4.788,879598.05,706922.87,550747.64
2019-03-01,5.15,5.23,5.2,5.12,617495.19,0.07,1.36,5.124,4.929,4.746,915728.87,654717.65,513679.48
2019-02-28,5.15,5.17,5.13,5.07,492445.0,-0.01,-0.2,5.032,4.874,4.705,866920.88,631739.86,494083.37
2019-02-27,5.13,5.24,5.14,5.07,795865.38,-0.03,-0.58,4.942,4.834,4.666,851326.31,626801.26,477791.25
2019-02-26,4.98,5.42,5.17,4.89,1501808.38,0.19,3.81,4.864,4.79,4.627,758063.49,589710.87,448150.96
2019-02-25,4.78,4.99,4.98,4.75,1171030.38,0.24,5.06,4.778,4.738,4.587,534247.69,480111.65,388331.99
2019-02-22,4.69,4.74,4.74,4.66,373455.28,0.06,1.28,4.734,4.705,4.562,393706.44,412669.88,348653.22
2019-02-21,4.76,4.77,4.68,4.64,414472.12,-0.07,-1.47,4.716,4.681,4.55,396558.84,403626.82,362639.12
2019-02-20,4.73,4.8,4.75,4.72,329551.31,0.01,0.21,4.726,4.657,4.534,402276.21,396420.22,360440.91
2019-02-19,4.78,4.81,4.74,4.72,382729.38,-0.02,-0.42,4.716,4.629,4.514,421358.25,399844.44,354777.2
2019-02-18,4.68,4.76,4.76,4.67,468324.09,0.11,2.37,4.698,4.599,4.494,425975.61,394572.41,347043.82
2019-02-15,4.71,4.72,4.65,4.62,387717.28,-0.08,-1.69,4.676,4.562,4.473,431633.32,372641.31,343647.3
2019-02-14,4.69,4.81,4.73,4.68,443058.97,0.03,0.64,4.646,4.535,4.454,410694.81,356426.88,332606.66
2019-02-13,4.65,4.73,4.7,4.62,424961.53,0.05,1.07,4.588,4.498,4.43,390564.24,328781.24,320274.28
2019-02-12,4.64,4.66,4.65,4.59,405816.19,0.0,0.0,4.542,4.464,4.409,378330.64,306591.05,317288.85
2019-02-11,4.55,4.66,4.65,4.55,496612.62,0.15,3.33,4.5,4.436,4.39,363169.22,296552.32,305981.49
2019-02-01,4.48,4.52,4.5,4.45,283024.72,0.06,1.35,4.448,4.419,4.372,313649.29,284636.57,299368.45
2019-01-31,4.42,4.49,4.44,4.38,342406.12,-0.03,-0.67,4.424,4.418,4.359,302158.96,321651.42,301092.08
2019-01-30,4.43,4.53,4.47,4.4,363793.53,0.03,0.68,4.408,4.411,4.346,266998.24,324461.61,295204.83
2019-01-29,4.4,4.44,4.44,4.31,330009.09,0.05,1.14,4.386,4.398,4.329,234851.46,309709.95,285066.92
2019-01-28,4.42,4.45,4.39,4.38,249013.0,0.01,0.23,4.372,4.389,4.314,229935.42,299515.24,276848.57
2019-01-25,4.38,4.44,4.38,4.38,225573.05,0.02,0.46,4.39,4.383,4.302,255623.85,314653.3,274583.12
2019-01-24,4.38,4.39,4.36,4.33,166602.52,0.0,0.0,4.412,4.372,4.292,341143.89,308786.45,270738.27
2019-01-23,4.35,4.39,4.36,4.32,203059.66,-0.01,-0.23,4.414,4.361,4.285,381924.98,311767.33,276144.63
2019-01-22,4.46,4.47,4.37,4.36,305428.88,-0.11,-2.46,4.41,4.353,4.284,384568.43,327986.66,272524.21
2019-01-21,4.49,4.49,4.48,4.45,377455.12,-0.01,-0.22,4.406,4.343,4.283,369095.05,315410.66,269951.01
2019-01-18,4.37,4.55,4.49,4.37,653173.25,0.12,2.75,4.376,4.324,4.28,373682.76,314100.33,258201.66
2019-01-17,4.35,4.43,4.37,4.33,370507.97,0.03,0.69,4.332,4.3,4.277,276429.01,280532.73,232249.29
2019-01-16,4.35,4.35,4.34,4.31,216276.95,-0.01,-0.23,4.308,4.28,4.282,241609.67,265948.04,223584.4
2019-01-15,4.32,4.36,4.35,4.31,228061.95,0.02,0.46,4.296,4.26,4.292,271404.88,260423.9,219979.56
2019-01-14,4.29,4.38,4.33,4.27,400393.69,0.06,1.41,4.28,4.239,4.301,261726.27,254181.91,224596.29
2019-01-11,4.26,4.29,4.27,4.23,166904.48,0.02,0.47,4.272,4.221,4.312,254517.89,234512.93,219801.37
2019-01-10,4.28,4.3,4.25,4.23,196411.3,-0.03,-0.7,4.268,4.211,4.325,284636.45,232690.09,218668.84
2019-01-09,4.26,4.36,4.28,4.26,365252.97,0.01,0.23,4.252,4.208,4.338,290286.41,240521.94,219462.63
2019-01-08,4.27,4.29,4.27,4.25,179668.91,-0.02,-0.47,4.224,4.214,4.351,249442.92,217061.76,209999.34
2019-01-07,4.26,4.3,4.29,4.23,364351.81,0.04,0.94,4.198,4.222,4.368,246637.55,224491.36,209024.94
2019-01-04,4.13,4.26,4.25,4.11,317497.25,0.08,1.92,4.17,4.235,4.382,214507.96,202302.98,202561.94
2019-01-03,4.16,4.2,4.17,4.13,224661.12,0.03,0.72,4.154,4.254,4.404,180743.73,183965.85,200288.32
2019-01-02,4.18,4.19,4.14,4.12,161035.5,0.0,0.0,4.164,4.284,4.432,190757.48,181220.75,205275.67
2018-12-28,4.16,4.18,4.14,4.12,165642.05,-0.01,-0.24,4.204,4.324,4.459,184680.6,179535.22,214754.62
2018-12-27,4.23,4.24,4.15,4.15,203703.88,-0.02,-0.48,4.246,4.362,4.481,202345.18,195010.67,214115.14
2018-12-26,4.2,4.24,4.17,4.17,148676.11,-0.05,-1.19,4.3,4.402,4.501,190098.01,205089.82,213709.5
2018-12-25,4.3,4.3,4.22,4.16,274729.84,-0.12,-2.77,4.354,4.438,4.525,187187.97,204647.59,217614.72
2018-12-24,4.33,4.36,4.34,4.31,130651.13,-0.01,-0.23,4.404,4.468,4.543,171684.02,198403.31,212888.4
2018-12-21,4.41,4.41,4.35,4.33,253964.95,-0.07,-1.58,4.444,4.488,4.556,174389.85,202936.93,220593.06
2018-12-20,4.44,4.47,4.42,4.4,142468.0,-0.02,-0.45,4.478,4.513,4.573,187676.15,193558.51,226809.23
2018-12-19,4.48,4.49,4.44,4.43,134125.92,-0.03,-0.67,4.504,4.529,4.595,220081.63,202820.9,229475.37
2018-12-18,4.5,4.55,4.47,4.45,197210.09,-0.07,-1.54,4.522,4.553,4.619,222107.22,216610.8,247366.16
2018-12-17,4.5,4.54,4.54,4.48,144180.27,0.02,0.44,4.532,4.579,4.64,225122.61,229330.6,256793.3
2018-12-14,4.55,4.56,4.52,4.49,320396.47,-0.03,-0.66,4.532,4.593,4.665,231484.01,249974.01,271687.87
2018-12-13,4.53,4.6,4.55,4.51,304495.41,0.02,0.44,4.548,4.6,4.688,199440.88,233219.61,279547.82
2018-12-12,4.53,4.55,4.53,4.51,144253.84,0.01,0.22,4.554,4.6,4.711,185560.16,222329.18,284186.81
2018-12-11,4.55,4.56,4.52,4.49,212287.06,-0.02,-0.44,4.584,4.611,4.734,211114.38,230581.85,308421.19
2018-12-10,4.57,4.59,4.54,4.53,175987.28,-0.06,-1.3,4.626,4.618,4.754,233538.58,227373.48,320438.35
2018-12-07,4.58,4.61,4.6,4.57,160180.8,0.02,0.44,4.654,4.623,4.771,268464.01,238249.19,325579.79
2018-12-06,4.66,4.66,4.58,4.58,235091.84,-0.1,-2.14,4.652,4.632,4.781,266998.35,260059.95,329369.65
2018-12-05,4.65,4.71,4.68,4.61,272024.91,-0.05,-1.06,4.646,4.661,4.794,259098.19,256129.84,333114.74
2018-12-04,4.68,4.77,4.73,4.65,324408.09,0.05,1.07,4.638,4.684,4.805,250049.31,278121.52,335359.65
2018-12-03,4.73,4.76,4.68,4.66,350614.41,0.09,1.96,4.61,4.701,4.815,221208.38,284256.0,334424.27
2018-11-30,4.55,4.61,4.59,4.53,152852.5,0.04,0.88,4.592,4.736,4.829,208034.37,293401.73,340338.46
2018-11-29,4.66,4.67,4.55,4.55,195591.05,-0.09,-1.94,4.612,4.776,4.851,253121.55,325876.02,362959.68
2018-11-28,4.6,4.64,4.64,4.54,226780.52,0.05,1.09,4.676,4.822,4.869,253161.48,346044.45,378275.57
2018-11-27,4.63,4.65,4.59,4.57,180203.41,0.0,0.0,4.73,4.856,4.885,306193.72,386260.54,392488.15
2018-11-26,4.68,4.69,4.59,4.57,284744.38,-0.1,-2.13,4.792,4.89,4.899,347303.62,413503.23,401296.18
2018-11-23,4.87,4.88,4.69,4.67,378288.41,-0.18,-3.7,4.88,4.919,4.91,378769.08,412910.39,403233.55
2018-11-22,4.89,4.9,4.87,4.84,195790.69,-0.04,-0.81,4.94,4.929,4.922,398630.48,398679.36,412392.97
2018-11-21,4.83,4.98,4.91,4.8,491941.72,0.01,0.2,4.968,4.926,4.919,438927.42,410099.65,421346.27
2018-11-20,5.0,5.03,4.9,4.89,385752.88,-0.13,-2.58,4.982,4.925,4.916,466327.35,392597.78,415897.66
2018-11-19,4.99,5.03,5.03,4.94,442071.69,0.04,0.8,4.988,4.929,4.912,479702.83,384592.53,431515.53
2018-11-16,5.01,5.02,4.99,4.96,477595.41,-0.02,-0.4,4.958,4.922,4.912,447051.7,387275.2,446369.42
2018-11-15,4.97,5.01,5.01,4.94,397275.38,0.03,0.6,4.918,4.925,4.903,398728.24,400043.35,450093.97
2018-11-14,4.91,5.06,4.98,4.89,628941.38,0.05,1.01,4.884,4.916,4.888,381271.88,410506.68,449806.7
2018-11-13,4.83,4.95,4.93,4.81,452630.31,0.05,1.02,4.868,4.913,4.882,318868.2,398715.76,437866.16
2018-11-12,4.8,4.88,4.88,4.74,278816.03,0.09,1.88,4.87,4.908,4.875,289482.23,389089.14,446323.69
2018-11-09,4.85,4.85,4.79,4.78,235978.08,-0.05,-1.03,4.886,4.901,4.88,327498.7,393556.7,471950.46
2018-11-08,4.95,4.97,4.84,4.83,309993.59,-0.06,-1.22,4.932,4.914,4.903,401358.46,426106.58,487018.09
2018-11-07,4.93,4.98,4.9,4.89,316923.0,-0.04,-0.81,4.948,4.912,4.917,439741.48,432592.89,505712.07
2018-11-06,4.93,4.95,4.94,4.89,305700.47,-0.02,-0.4,4.958,4.906,4.947,478563.32,439197.55,517039.46
2018-11-05,5.01,5.01,4.96,4.9,468898.38,-0.06,-1.2,4.946,4.895,4.979,488696.05,478438.52,521432.44
2018-11-02,4.96,5.03,5.02,4.93,605276.88,0.1,2.03,4.916,4.901,5.007,459614.7,505463.63,525553.28
2018-11-01,4.97,4.98,4.92,4.91,501908.69,-0.03,-0.61,4.896,4.88,5.041,450854.7,500144.6,525450.63
2018-10-31,4.89,4.97,4.95,4.85,511032.16,0.07,1.43,4.876,4.86,5.076,425444.3,489106.73,526500.48
2018-10-30,4.78,4.93,4.88,4.72,356364.16,0.07,1.46,4.854,4.85,5.108,399831.78,477016.56,536916.81
2018-10-29,4.89,4.93,4.81,4.79,323491.59,-0.11,-2.24,4.844,4.841,5.143,468180.99,503558.23,565926.38
2018-10-26,4.87,5.04,4.92,4.87,561476.88,0.1,2.08,4.886,4.859,5.168,551312.57,550344.22,582785.03
2018-10-25,4.68,4.86,4.82,4.65,374856.72,-0.02,-0.41,4.864,4.892,5.178,549434.49,547929.61,585942.29
2018-10-24,4.79,4.91,4.84,4.78,382969.56,0.01,0.21,4.844,4.921,5.198,552769.15,578831.25,603689.27
2018-10-23,5.0,5.02,4.83,4.78,698110.19,-0.19,-3.79,4.846,4.987,5.215,554201.34,594881.37,629992.43
2018-10-22,4.83,5.08,5.02,4.83,739149.5,0.21,4.37,4.838,5.062,5.233,538935.47,564426.35,651565.84
2018-10-19,4.63,4.84,4.81,4.51,552086.5,0.09,1.91,4.832,5.113,5.282,549375.87,545642.92,667202.92
2018-10-18,4.82,4.83,4.72,4.7,391530.0,-0.13,-2.68,4.92,5.201,5.331,546424.72,550756.66,670264.66
2018-10-17,4.9,4.91,4.85,4.75,390130.53,0.06,1.25,4.998,5.291,5.386,604893.34,563894.23,687042.67
2018-10-16,4.99,5.06,4.79,4.76,621780.81,-0.2,-4.01,5.128,5.365,5.434,635561.39,596817.05,715920.33
2018-10-15,5.21,5.22,4.99,4.97,791351.5,-0.26,-4.95,5.286,5.444,5.472,589917.23,628294.53,708978.2
2018-10-12,5.07,5.28,5.25,5.07,537330.75,0.14,2.74,5.394,5.476,5.496,541909.97,615225.85,694150.21
2018-10-11,5.29,5.36,5.11,5.02,683873.12,-0.39,-7.09,5.482,5.464,5.508,555088.59,623954.98,704535.48
2018-10-10,5.61,5.64,5.5,5.47,543470.75,-0.08,-1.43,5.584,5.474,5.538,522895.11,628547.28,710019.94
2018-10-09,5.53,5.66,5.58,5.52,393560.03,0.05,0.9,5.602,5.443,5.55,558072.72,665103.49,720055.72
2018-10-08,5.57,5.67,5.53,5.52,551315.19,-0.16,-2.81,5.602,5.403,5.56,666671.84,738705.33,761699.09
2018-09-28,5.6,5.7,5.69,5.52,603223.88,0.07,1.25,5.558,5.45,5.558,688541.72,788762.93,772035.82
2018-09-27,5.62,5.73,5.62,5.6,522905.69,0.03,0.54,5.446,5.46,5.552,692821.36,789772.66,781007.64
2018-09-26,5.62,5.75,5.59,5.54,719358.81,0.01,0.18,5.364,5.48,5.546,734199.46,810191.11,799815.9
2018-09-25,5.35,5.65,5.58,5.35,936555.62,0.27,5.08,5.284,5.502,5.541,772134.26,835023.61,839560.36
2018-09-21,5.15,5.33,5.31,5.14,660664.62,0.18,3.51,5.204,5.499,5.563,810738.81,789661.87,819474.56
2018-09-20,5.19,5.26,5.13,5.12,624622.06,-0.08,-1.54,5.342,5.515,5.601,888984.14,773074.58,818684.49
2018-09-19,5.18,5.3,5.21,5.14,729796.19,0.02,0.39,5.474,5.552,5.654,886723.96,785115.98,816630.1
2018-09-18,5.0,5.22,5.19,4.92,909032.81,0.01,0.19,5.596,5.601,5.701,886182.76,791492.6,844627.24
2018-09-17,5.2,5.45,5.18,5.18,1129578.38,-0.58,-10.07,5.72,5.656,5.768,897912.96,775007.95,838168.03
2018-04-13,5.84,6.03,6.0,5.79,1051891.25,0.21,3.63,5.794,5.716,5.842,768584.92,784692.86,815634.24
2018-04-12,5.8,5.84,5.79,5.71,613321.19,-0.03,-0.52,5.688,5.665,5.875,657165.02,755308.7,817343.46
2018-04-11,5.93,5.96,5.82,5.79,727090.19,0.01,0.17,5.63,5.644,5.915,683507.99,772242.62,838777.08
2018-04-10,5.61,5.88,5.81,5.61,967683.81,0.26,4.68,5.606,5.611,5.96,696802.43,789440.68,868231.34
2018-04-09,5.47,5.58,5.55,5.47,482938.16,0.08,1.46,5.592,5.579,5.999,652102.93,844097.1,893973.68
2018-04-04,5.55,5.6,5.47,5.46,494791.75,-0.03,-0.55,5.638,5.626,6.059,800800.8,849287.26,925708.65
2018-04-03,5.56,5.62,5.5,5.45,745036.06,-0.2,-3.51,5.642,5.686,6.122,853452.39,864294.39,989258.04
2018-04-02,5.75,5.9,5.7,5.7,793562.38,-0.04,-0.7,5.658,5.756,6.201,860977.25,848144.22,1062800.99
2018-03-30,5.71,5.81,5.74,5.66,744186.31,-0.04,-0.69,5.616,5.8,6.241,882078.93,897761.88,1096662.91
2018-03-29,5.56,5.85,5.78,5.48,1226427.5,0.29,5.28,5.566,5.88,6.289,1036091.26,901328.11,1132291.73
2018-03-28,5.46,5.67,5.49,5.41,758049.69,-0.09,-1.61,5.614,5.967,6.353,897773.73,846575.62,1149686.98
2018-03-27,5.61,5.66,5.58,5.52,782660.38,0.09,1.64,5.73,6.085,6.436,875136.4,879378.21,1204106.13
2018-03-26,5.35,5.49,5.49,5.22,899070.75,0.0,0.0,5.854,6.185,6.501,835311.19,905311.54,1249158.5
2018-03-23,5.7,5.75,5.49,5.42,1514248.0,-0.53,-8.8,5.984,6.308,6.585,913444.84,947021.99,1317580.77
2018-03-22,6.11,6.14,6.02,6.01,534839.81,-0.05,-0.82,6.194,6.418,6.668,766564.96,943850.27,1360182.41
2018-03-21,6.23,6.27,6.07,6.04,644863.06,-0.13,-2.1,6.32,6.491,6.711,795377.51,1002130.04,1457001.66
2018-03-20,6.08,6.23,6.2,6.04,583534.31,0.06,0.98,6.44,6.557,6.743,883620.02,1114221.69,1539992.03
2018-03-19,6.43,6.43,6.14,6.13,1289739.0,-0.4,-6.12,6.516,6.645,6.737,975311.9,1277457.76,1565220.62
2018-03-16,6.69,6.75,6.54,6.54,779848.62,-0.11,-1.65,6.632,6.681,6.729,980599.15,1295563.94,1560399.71
2018-03-15,6.62,6.72,6.65,6.54,678902.56,-0.02,-0.3,6.642,6.698,6.693,1121135.57,1363255.35,1623873.78
2018-03-14,6.5,6.76,6.67,6.47,1086075.62,0.09,1.37,6.662,6.738,6.677,1208882.56,1452798.34,1668013.93
2018-03-13,6.7,6.8,6.58,6.56,1041993.69,-0.14,-2.08,6.674,6.786,6.656,1344823.36,1528834.06,1715331.78
2018-03-12,6.65,6.84,6.72,6.49,1316175.25,0.13,1.97,6.774,6.816,6.643,1579603.62,1593005.45,1782058.67
