date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2020-03-24,3.82,3.89,3.89,3.75,54222.0,0.13,3.46,3.892,4.038,4.01,70818.71,135602.39,138696.72
2020-03-23,3.87,3.99,3.76,3.76,68265.0,-0.23,-5.76,3.894,4.048,4.011,82755.91,141548.19,141656.77
2020-03-20,3.98,4.02,3.99,3.89,51304.0,0.07,1.79,3.958,4.071,4.018,109898.9,145872.7,143012.7
2020-03-19,3.86,3.97,3.92,3.73,93371.57,0.02,0.51,4.04,4.075,4.011,144860.43,150654.22,144906.15
2020-03-18,3.95,4.08,3.9,3.89,86931.0,0.0,0.0,4.104,4.092,4.007,176005.32,155727.63,145331.46
2020-03-17,4.05,4.16,3.9,3.84,113908.0,-0.18,-4.41,4.184,4.099,4.005,200386.07,158383.99,146517.49
2020-03-16,4.44,4.52,4.08,4.08,203979.91,-0.32,-7.27,4.202,4.098,3.999,200340.47,157291.09,145723.45
2020-03-13,3.98,4.45,4.4,3.93,226111.66,0.16,3.77,4.184,4.072,3.98,181846.51,145930.2,140643.87
2020-03-12,4.13,4.5,4.24,4.04,249096.05,-0.06,-1.4,4.11,4.006,3.935,156448.0,138128.69,131545.24
2020-03-11,4.0,4.33,4.3,3.97,208834.72,0.31,7.77,4.08,3.98,3.9,135449.93,146320.68,121796.24
2020-03-10,3.92,4.02,3.99,3.82,113680.0,0.0,0.0,4.014,3.981,3.865,116381.91,141791.05,114183.55
2020-03-09,3.98,4.07,3.99,3.92,111510.13,-0.04,-0.99,3.994,3.974,3.844,114241.7,141765.35,112376.94
2020-03-06,4.03,4.08,4.03,3.98,99119.11,-0.06,-1.47,3.96,3.964,3.828,110013.89,140152.7,113074.54
2020-03-05,4.01,4.13,4.09,3.96,144105.69,0.12,3.02,3.902,3.947,3.799,119809.37,139158.09,111665.75
2020-03-04,3.83,4.04,3.97,3.83,113494.62,0.08,2.06,3.88,3.922,3.769,157191.44,134935.29,108378.14
2020-03-03,4.05,4.05,3.89,3.83,102978.97,0.07,1.83,3.948,3.91,3.738,167200.19,134651.0,107000.82
2020-03-02,3.68,3.88,3.82,3.66,90371.07,0.08,2.14,3.954,3.899,3.704,169288.99,134155.82,109550.12
2020-02-28,3.7,3.85,3.74,3.68,148096.52,-0.24,-6.03,3.968,3.887,3.687,170291.5,135357.55,105857.47
2020-02-27,4.31,4.31,3.98,3.96,331016.0,-0.33,-7.66,3.992,3.864,3.692,158506.8,124961.79,102335.39
2020-02-26,4.31,4.31,4.31,4.31,163538.41,0.39,9.95,3.964,3.819,3.692,112679.14,97271.8,89300.71
2020-02-25,3.8,3.93,3.92,3.73,113422.94,0.03,0.77,3.872,3.748,3.678,102101.8,86576.06,85174.44
2020-02-24,3.85,3.93,3.89,3.8,95383.64,0.03,0.78,3.844,3.713,3.686,99022.66,82988.54,85078.36
2020-02-21,3.84,3.9,3.86,3.81,89173.02,0.02,0.52,3.806,3.692,3.702,100423.59,85996.38,93566.59
2020-02-20,3.82,3.88,3.84,3.73,101877.71,-0.01,-0.26,3.736,3.651,3.71,91416.79,84173.41,99787.45
2020-02-19,3.79,3.93,3.85,3.71,110651.7,0.07,1.85,3.674,3.616,3.713,81864.45,81820.99,97605.7
2020-02-18,3.69,3.8,3.78,3.67,98027.21,0.08,2.16,3.624,3.565,3.721,71050.31,79350.63,95583.41
2020-02-17,3.65,3.77,3.7,3.6,102388.31,0.19,5.41,3.582,3.509,3.73,66954.41,84944.42,93204.4
2020-02-14,3.53,3.57,3.51,3.49,44139.0,-0.02,-0.57,3.578,3.486,3.744,71569.18,76357.39,90482.0
2020-02-13,3.62,3.64,3.53,3.53,54116.01,-0.07,-1.94,3.566,3.52,3.768,76930.04,79708.99,91408.86
2020-02-12,3.55,3.64,3.6,3.53,56581.01,0.03,0.84,3.558,3.565,3.788,81777.53,81329.62,92986.42
2020-02-11,3.65,3.65,3.57,3.51,77547.74,-0.11,-2.99,3.506,3.607,3.81,87650.96,83772.82,94761.22
2020-02-10,3.44,3.7,3.68,3.41,125462.13,0.23,6.67,3.436,3.658,3.833,102934.42,87168.18,98098.79
2020-02-07,3.44,3.49,3.45,3.39,70943.31,-0.04,-1.15,3.394,3.711,3.851,81145.6,101136.8,98811.31
2020-02-06,3.44,3.5,3.49,3.38,78353.48,0.15,4.49,3.474,3.769,3.876,82487.93,115401.5,101133.32
2020-02-05,3.28,3.37,3.34,3.25,85948.14,0.12,3.73,3.572,3.81,3.894,80881.71,113390.41,99955.69
2020-02-04,3.15,3.37,3.22,3.15,153965.05,-0.25,-7.21,3.708,3.876,3.92,79894.69,111816.2,99247.0
2020-02-03,3.47,3.47,3.47,3.47,16518.0,-0.38,-9.87,3.88,3.951,3.951,71401.95,101464.39,95465.43
2020-01-23,3.96,3.99,3.85,3.82,77655.0,-0.13,-3.27,4.028,4.001,3.97,121128.0,104606.61,97430.45
2020-01-22,4.03,4.05,3.98,3.94,70322.35,-0.04,-0.99,4.064,4.016,3.97,148315.06,103108.73,96622.22
2020-01-21,4.04,4.12,4.02,4.01,81013.03,-0.06,-1.47,4.048,4.011,3.964,145899.11,104643.21,96856.42
2020-01-20,4.19,4.2,4.08,4.07,111501.35,-0.13,-3.09,4.044,4.013,3.953,143737.7,105749.62,101000.31
2020-01-17,4.03,4.27,4.21,4.01,265148.28,0.18,4.47,4.022,4.007,3.953,131526.83,109029.4,104406.45
2020-01-16,3.92,4.12,4.03,3.89,213590.28,0.13,3.33,3.974,3.99,3.943,88085.22,96485.82,96887.25
2020-01-15,3.99,3.99,3.9,3.89,58242.61,-0.1,-2.5,3.968,3.983,3.939,57902.4,86865.14,92089.97
2020-01-14,3.98,4.0,4.0,3.94,70206.0,0.03,0.76,3.974,3.978,3.939,63387.31,86520.97,94860.77
2020-01-13,3.97,3.98,3.97,3.91,50447.0,0.0,0.0,3.982,3.964,3.93,67761.53,86677.8,95433.83
2020-01-10,4.0,4.03,3.97,3.96,47940.2,-0.03,-0.75,3.992,3.95,3.922,86531.97,89466.47,99369.93
2020-01-09,3.97,4.02,4.0,3.96,62676.2,0.07,1.78,4.006,3.939,3.908,104886.43,90254.29,99139.17
2020-01-08,4.04,4.04,3.93,3.93,85667.16,-0.11,-2.72,3.998,3.924,3.895,115827.87,90135.71,97824.67
2020-01-07,4.06,4.08,4.04,4.0,92077.1,0.02,0.5,3.982,3.916,3.886,109654.64,89069.62,95226.27
2020-01-06,4.02,4.1,4.02,3.96,144299.17,-0.02,-0.49,3.946,3.893,3.872,105594.07,96251.01,92540.41
2020-01-03,3.96,4.07,4.04,3.93,139712.5,0.08,2.02,3.908,3.899,3.86,92400.97,99783.5,87773.25
2020-01-02,3.87,3.97,3.96,3.85,117383.41,0.11,2.86,3.872,3.895,3.845,75622.15,97288.67,83151.31
2019-12-31,3.85,3.88,3.85,3.82,54801.0,-0.01,-0.26,3.85,3.894,3.833,64443.55,97314.8,78994.17
2019-12-30,3.8,3.89,3.86,3.74,71774.26,0.03,0.78,3.85,3.899,3.827,68484.6,103200.57,78139.42
2019-12-27,3.89,3.91,3.83,3.82,78333.66,-0.03,-0.78,3.84,3.895,3.817,86907.95,104189.86,75998.4
2019-12-26,3.85,3.87,3.86,3.8,55818.4,0.01,0.26,3.89,3.894,3.81,107166.03,109273.4,74296.27
2019-12-25,3.85,3.89,3.85,3.83,61490.41,0.0,0.0,3.918,3.877,3.802,118955.2,108024.06,74782.43
2019-12-24,3.81,3.88,3.85,3.78,75006.29,0.04,1.05,3.938,3.865,3.798,130186.05,105513.64,77277.01
2019-12-23,4.05,4.05,3.81,3.79,163891.0,-0.27,-6.62,3.948,3.856,3.792,137916.53,101382.91,76590.64
2019-12-20,4.0,4.19,4.08,3.95,179624.05,0.08,2.0,3.95,3.85,3.786,121471.77,88829.81,70034.19
2019-12-19,3.96,4.09,4.0,3.93,114764.26,0.05,1.27,3.898,3.82,3.767,111380.76,75763.01,63087.94
2019-12-18,3.87,3.99,3.95,3.87,117644.67,0.05,1.28,3.836,3.795,3.753,97092.91,69013.95,59117.83
2019-12-17,3.83,3.93,3.9,3.8,113658.68,0.08,2.09,3.792,3.772,3.74,80841.23,60673.54,55425.39
2019-12-16,3.81,3.82,3.82,3.75,81667.19,0.0,0.0,3.764,3.754,3.731,64849.3,53078.27,52050.37
2019-12-13,3.71,3.82,3.82,3.68,129169.02,0.13,3.52,3.75,3.739,3.723,56187.86,47806.95,49528.02
2019-12-12,3.74,3.74,3.69,3.68,43325.0,-0.04,-1.07,3.742,3.725,3.713,40145.25,39319.15,45276.3
2019-12-11,3.77,3.78,3.73,3.73,36386.26,-0.03,-0.8,3.754,3.726,3.713,40934.99,41540.8,45979.72
2019-12-10,3.75,3.77,3.76,3.74,33699.01,0.01,0.27,3.752,3.731,3.713,40505.84,49040.37,46839.37
2019-12-09,3.74,3.78,3.75,3.74,38360.0,-0.03,-0.79,3.744,3.728,3.716,41307.24,51798.37,49931.27
2019-12-06,3.76,3.79,3.78,3.74,48956.0,0.03,0.8,3.728,3.721,3.716,39426.04,51238.57,53293.71
2019-12-05,3.72,3.78,3.75,3.72,47273.68,0.03,0.81,3.708,3.714,3.712,38493.04,50412.87,53278.31
2019-12-04,3.7,3.73,3.72,3.7,34240.51,0.0,0.0,3.698,3.71,3.712,42146.6,49221.7,52907.58
2019-12-03,3.67,3.72,3.72,3.66,37706.0,0.05,1.36,3.71,3.708,3.711,57574.9,50177.25,53556.91
2019-12-02,3.7,3.72,3.67,3.66,28954.0,-0.01,-0.27,3.712,3.708,3.711,62289.5,51022.48,54146.47
2019-11-29,3.71,3.71,3.68,3.63,44291.0,-0.02,-0.54,3.714,3.707,3.714,63051.1,51249.08,56051.25
2019-11-28,3.74,3.84,3.7,3.69,65541.5,-0.08,-2.12,3.72,3.7,3.718,62332.7,51233.46,56838.05
2019-11-27,3.76,3.85,3.78,3.72,111382.0,0.05,1.34,3.722,3.699,3.718,56296.8,50418.64,58160.73
2019-11-26,3.69,3.78,3.73,3.67,61279.0,0.05,1.36,3.706,3.695,3.721,42779.61,44638.38,59408.83
2019-11-25,3.73,3.74,3.68,3.66,32762.0,-0.03,-0.81,3.704,3.703,3.73,39755.46,48064.18,65480.14
2019-11-22,3.72,3.77,3.71,3.67,40699.02,0.0,0.0,3.7,3.71,3.752,39447.07,55348.86,76360.61
2019-11-21,3.7,3.73,3.71,3.65,35362.0,0.01,0.27,3.68,3.709,3.776,40134.22,56143.76,90416.04
2019-11-20,3.72,3.74,3.7,3.67,43796.01,-0.02,-0.54,3.676,3.713,3.805,44540.47,56593.46,111239.64
2019-11-19,3.65,3.73,3.72,3.63,46158.29,0.06,1.64,3.684,3.714,3.832,46497.15,56936.56,127509.31
2019-11-18,3.59,3.66,3.66,3.58,31220.02,0.05,1.39,3.702,3.714,3.852,56372.9,57270.46,147699.1
2019-11-15,3.69,3.7,3.61,3.6,44134.76,-0.08,-2.17,3.72,3.721,3.875,71250.65,60853.42,158028.47
2019-11-14,3.73,3.77,3.69,3.64,57393.26,-0.05,-1.34,3.738,3.735,3.882,72153.3,62442.64,160247.21
2019-11-13,3.78,3.85,3.74,3.73,53579.42,-0.07,-1.84,3.75,3.736,3.881,68646.45,65902.82,159054.79
2019-11-12,3.71,3.85,3.81,3.58,95537.02,0.06,1.6,3.744,3.746,3.879,67375.97,74179.28,158707.87
2019-11-11,3.73,3.9,3.75,3.72,105608.79,0.05,1.35,3.726,3.757,3.874,58168.02,82896.1,156717.06
2019-11-08,3.76,3.79,3.7,3.7,48648.0,-0.05,-1.33,3.722,3.793,3.877,50456.19,97372.36,154317.3
2019-11-07,3.7,3.75,3.75,3.68,39859.0,0.04,1.08,3.732,3.842,3.88,52731.99,124688.33,154432.7
2019-11-06,3.73,3.75,3.71,3.69,47227.03,-0.01,-0.27,3.722,3.897,3.88,63159.19,165885.83,155977.14
2019-11-05,3.74,3.76,3.72,3.7,49497.27,-0.01,-0.27,3.748,3.95,3.879,80982.59,198082.07,156214.52
2019-11-04,3.75,3.77,3.73,3.69,67049.65,-0.02,-0.53,3.788,3.989,3.875,107624.19,238127.75,157090.31
2019-11-01,3.72,3.77,3.75,3.67,60027.0,0.05,1.35,3.864,4.029,3.871,144288.52,255203.52,158914.32
2019-10-31,3.84,3.85,3.7,3.68,91995.0,-0.14,-3.65,3.952,4.029,3.875,196644.67,258051.78,168678.46
2019-10-30,3.84,3.9,3.84,3.76,136344.02,-0.08,-2.04,4.072,4.026,3.894,268612.47,252206.76,181759.45
2019-10-29,4.13,4.14,3.92,3.92,182705.27,-0.19,-4.62,4.152,4.011,3.905,315181.54,243236.45,179439.16
2019-10-28,4.06,4.22,4.11,4.03,250371.31,-0.08,-1.91,4.19,3.991,3.914,368631.31,230538.03,174044.34
2019-10-25,4.23,4.47,4.19,4.16,321807.75,-0.11,-2.56,4.194,3.961,3.912,366118.53,211262.25,165285.01
2019-10-24,4.15,4.58,4.3,4.1,451834.0,0.06,1.42,4.106,3.918,3.909,319458.89,184177.08,152464.71
2019-10-23,4.0,4.37,4.24,3.95,369189.38,0.13,3.16,3.98,3.863,3.899,235801.05,146068.45,133405.22
2019-10-22,3.99,4.3,4.11,3.88,449954.09,-0.02,-0.48,3.87,3.807,3.89,171291.36,114346.98,118327.86
2019-10-21,4.13,4.13,4.13,4.08,237807.41,0.38,10.13,3.792,3.761,3.888,92444.74,76052.88,103613.04
2019-10-18,3.68,3.78,3.75,3.57,88509.56,0.08,2.18,3.728,3.713,3.893,56405.98,62625.11,101091.32
2019-10-17,3.7,3.71,3.67,3.66,33544.82,-0.02,-0.54,3.73,3.72,3.92,48895.27,79305.14,104952.04
2019-10-16,3.75,3.76,3.69,3.67,46640.93,-0.03,-0.81,3.746,3.761,3.945,56335.86,111312.14,109745.78
2019-10-15,3.78,3.79,3.72,3.71,55721.0,-0.09,-2.36,3.744,3.798,3.97,57402.6,115641.86,116308.76
2019-10-14,3.79,3.82,3.81,3.77,57613.6,0.05,1.33,3.73,3.837,3.99,59661.02,117550.66,122079.15
2019-10-11,3.75,3.78,3.76,3.71,50956.0,0.01,0.27,3.698,3.863,4.006,68844.24,119307.76,126483.05
2019-10-10,3.68,3.77,3.75,3.67,70747.75,0.07,1.9,3.71,3.899,4.02,109715.0,120752.35,130510.27
2019-10-09,3.64,3.69,3.68,3.6,51974.63,0.03,0.82,3.776,3.935,4.035,166288.42,120741.99,133103.75
2019-10-08,3.66,3.72,3.65,3.64,67013.12,0.0,0.0,3.852,3.973,4.051,173881.13,122308.74,133707.5
2019-09-30,3.8,3.84,3.65,3.65,103529.71,-0.17,-4.45,3.944,4.014,4.068,175440.3,131173.19,135819.91
2019-09-27,3.84,3.93,3.82,3.77,255309.81,-0.26,-6.37,4.028,4.073,4.077,169771.28,139557.52,134855.93
2019-09-26,4.47,4.47,4.08,4.08,353614.84,0.02,0.49,4.088,4.12,4.084,131789.69,130598.94,125792.61
2019-09-25,4.08,4.11,4.06,3.97,89938.15,-0.05,-1.22,4.094,4.129,4.08,75195.57,108179.43,111075.74
2019-09-24,4.09,4.15,4.11,4.07,74809.0,0.04,0.98,4.094,4.142,4.077,70736.35,116975.66,109956.74
2019-09-23,4.11,4.11,4.07,4.02,75184.62,-0.05,-1.21,4.084,4.143,4.067,86906.07,126607.64,109612.14
2019-09-20,4.13,4.17,4.12,4.09,65401.85,0.01,0.24,4.118,4.148,4.06,109343.75,133658.34,108731.16
2019-09-19,4.06,4.14,4.11,4.02,70644.21,0.05,1.23,4.152,4.141,4.052,129408.19,140268.2,107828.8
2019-09-18,4.09,4.11,4.06,4.04,67642.07,0.0,0.0,4.164,4.134,4.044,141163.29,145465.51,108043.92
2019-09-17,4.23,4.23,4.06,3.96,155657.62,-0.18,-4.25,4.19,4.128,4.042,163214.96,145106.27,110551.37
2019-09-16,4.25,4.39,4.24,4.17,187373.02,-0.05,-1.17,4.202,4.121,4.037,166309.2,140466.64,106770.48
2019-09-12,4.19,4.31,4.29,4.15,165724.02,0.12,2.88,4.178,4.081,4.018,157972.93,130154.33,100842.08
2019-09-11,4.23,4.28,4.17,4.15,129419.7,-0.02,-0.48,4.13,4.048,3.998,151128.21,120986.28,96200.03
2019-09-10,4.13,4.24,4.19,4.11,177900.44,0.07,1.7,4.104,4.031,3.983,149767.74,113972.05,92443.45
2019-09-09,4.13,4.15,4.12,4.07,171128.84,0.0,0.0,4.066,4.012,3.967,126997.57,102937.82,86295.5
2019-09-06,4.07,4.12,4.12,3.98,145691.67,0.07,1.73,4.04,3.99,3.956,114624.07,92616.65,81228.12
2019-09-05,4.05,4.11,4.05,4.02,131500.38,0.01,0.25,3.984,3.971,3.939,102335.73,83803.98,77904.79
2019-09-04,4.02,4.1,4.04,3.97,122617.38,0.04,1.0,3.966,3.962,3.928,90844.35,75389.41,74133.43
2019-09-03,4.03,4.03,4.0,3.97,64049.6,0.01,0.25,3.958,3.953,3.916,78176.37,70622.32,71918.16
2019-09-02,3.85,4.02,3.99,3.85,109261.3,0.15,3.91,3.958,3.955,3.908,78878.06,75996.48,77016.33
2019-08-30,3.98,4.0,3.84,3.78,84249.99,-0.12,-3.03,3.94,3.952,3.914,70609.23,73074.33,76027.79
2019-08-29,4.02,4.06,3.96,3.96,74043.46,-0.04,-1.0,3.958,3.954,3.931,65272.23,71529.83,77785.29
2019-08-28,4.0,4.03,4.0,3.96,59277.48,0.0,0.0,3.958,3.948,3.941,59934.47,71413.79,80103.48
2019-08-27,3.92,4.01,4.0,3.9,67558.09,0.1,2.56,3.948,3.934,3.955,63068.27,70914.84,81996.39
2019-08-26,3.8,3.93,3.9,3.76,67917.13,-0.03,-0.76,3.952,3.922,3.97,73114.89,69653.18,84222.84
2019-08-23,3.98,4.03,3.93,3.93,57565.0,-0.03,-0.76,3.964,3.922,3.994,75539.44,69839.6,89228.38
2019-08-22,3.96,3.97,3.96,3.91,47354.64,0.01,0.25,3.95,3.906,4.02,77787.43,72005.59,93201.28
2019-08-21,4.01,4.04,3.95,3.93,74946.49,-0.07,-1.74,3.938,3.893,4.049,82893.11,72877.44,102522.83
2019-08-20,3.98,4.09,4.02,3.94,117791.2,0.06,1.51,3.92,3.879,4.084,78761.41,73214.0,113337.25
2019-08-19,3.9,3.97,3.96,3.85,80039.85,0.1,2.59,3.892,3.861,4.12,66191.47,78036.19,131104.22
2019-08-16,3.95,3.95,3.86,3.84,68804.98,-0.04,-1.03,3.88,3.875,4.154,64139.76,78981.25,138106.04
2019-08-15,3.79,3.92,3.9,3.71,72883.02,0.04,1.04,3.862,3.907,4.171,66223.75,84040.75,140580.3
2019-08-14,3.96,3.96,3.86,3.84,54288.01,-0.02,-0.52,3.848,3.934,4.182,62861.78,88793.17,141996.97
2019-08-13,3.87,3.92,3.88,3.82,54941.5,-0.02,-0.51,3.838,3.975,4.202,67666.58,93077.94,142806.86
2019-08-12,3.77,3.91,3.9,3.76,69781.28,0.13,3.45,3.83,4.018,4.222,89880.91,98792.49,143787.85
2019-08-09,3.87,3.91,3.77,3.75,79224.96,-0.06,-1.57,3.87,4.066,4.242,93822.73,108617.17,145851.26
2019-08-08,3.82,3.89,3.83,3.82,56073.15,0.02,0.53,3.952,4.134,4.267,101857.75,114396.96,148322.43
2019-08-07,3.87,3.89,3.81,3.78,78312.0,-0.03,-0.78,4.02,4.204,4.296,114724.55,132168.21,156193.95
2019-08-06,4.03,4.07,3.84,3.75,166013.16,-0.26,-6.34,4.112,4.288,4.317,118489.3,153460.5,158640.3
2019-08-05,4.12,4.21,4.1,4.08,89490.4,-0.08,-1.91,4.206,4.379,4.343,107704.07,184172.24,156238.18
2019-08-02,4.1,4.25,4.18,4.05,119400.04,0.01,0.24,4.262,4.432,4.354,123411.6,197230.83,160870.83
2019-08-01,4.2,4.23,4.17,4.12,120407.15,-0.1,-2.34,4.316,4.435,4.373,126936.17,197119.84,162695.54
2019-07-31,4.36,4.39,4.27,4.26,97135.74,-0.04,-0.93,4.388,4.429,4.396,149611.87,195200.77,169353.61
2019-07-30,4.35,4.38,4.31,4.29,112087.0,-0.07,-1.6,4.464,4.428,4.426,188431.7,192535.79,174461.58
2019-07-29,4.44,4.48,4.38,4.21,168028.05,-0.07,-1.57,4.552,4.425,4.464,260640.41,188783.21,186692.28
2019-07-26,4.49,4.55,4.45,4.44,137022.91,-0.08,-1.77,4.602,4.417,4.509,271050.07,183085.36,206637.46
2019-07-25,4.56,4.63,4.53,4.44,233785.64,-0.12,-2.58,4.554,4.399,4.551,267303.51,182247.9,229564.93
2019-07-24,4.61,4.68,4.65,4.55,291234.88,-0.1,-2.1,4.47,4.387,4.564,240789.67,180219.68,236999.39
2019-07-23,4.6,4.8,4.75,4.4,473130.59,0.12,2.59,4.392,4.346,4.585,196639.88,163820.1,241810.0
2019-07-22,4.25,4.63,4.63,4.21,220076.31,0.42,9.98,4.298,4.306,4.628,116926.0,128304.11,255408.15
2019-07-19,4.11,4.3,4.21,4.11,118290.12,0.1,2.43,4.232,4.276,4.688,95120.64,124510.83,247254.42
2019-07-18,4.22,4.24,4.11,4.09,101216.43,-0.15,-3.52,4.244,4.311,4.742,97192.29,128271.24,243601.79
2019-07-17,4.22,4.32,4.26,4.22,70485.97,-0.02,-0.47,4.304,4.362,4.777,119649.7,143506.45,254888.08
2019-07-16,4.27,4.37,4.28,4.24,74561.17,-0.02,-0.47,4.3,4.423,4.782,131000.31,156387.37,266782.22
2019-07-15,4.23,4.34,4.3,4.05,111049.53,0.03,0.7,4.314,4.502,4.788,139682.23,184601.36,278113.7
2019-07-12,4.35,4.38,4.27,4.23,128648.34,-0.14,-3.17,4.32,4.601,4.792,153901.02,230189.57,292096.63
2019-07-11,4.25,4.46,4.41,4.22,213503.5,0.17,4.01,4.378,4.702,4.785,159350.2,276881.96,294656.92
2019-07-10,4.36,4.38,4.24,4.16,127239.0,-0.11,-2.53,4.42,4.741,4.785,167363.19,293779.09,298544.11
2019-07-09,4.34,4.37,4.35,4.28,117970.76,0.02,0.46,4.546,4.823,4.796,181774.42,319799.9,296779.77
2019-07-08,4.59,4.59,4.33,4.28,182143.48,-0.23,-5.04,4.69,4.95,4.807,229520.49,382512.18,294205.69
2019-07-05,4.69,4.7,4.56,4.52,155894.25,-0.06,-1.3,4.882,5.099,4.811,306478.12,369998.01,287953.46
2019-07-04,4.88,4.93,4.62,4.56,253568.48,-0.25,-5.13,5.026,5.172,4.799,394413.72,358932.33,283692.56
2019-07-03,5.07,5.08,4.87,4.83,199295.14,-0.2,-3.94,5.062,5.191,4.791,420194.99,366269.71,275539.68
2019-07-02,5.09,5.15,5.07,4.91,356701.09,-0.22,-4.16,5.1,5.141,4.772,457825.38,377177.07,272059.38
